,HFRXAR,HFRXCA,HFRXDS,HFRXED,HFRXEDE,HFRXEH,HFRXEHE,HFRXEHG,HFRXEHV,HFRXEMC,HFRXEMN,HFRXEW,HFRXEWC,HFRXEWE,HFRXEWG,HFRXEWJ,HFRXFIC,HFRXGL,HFRXGLC,HFRXGLCD,HFRXGLE,HFRXGLG,HFRXGLJ,HFRXM,HFRXMA,HFRXMD,HFRXME,HFRXMLP,HFRXMREG,HFRXNA,HFRXRVA,HFRXRVAE,HFRXRVMS,HFRXSDV,HFRXSS
05/07/2016,1022.65,714.84,965.2,1454.53,1354.89,1104.62,1024.93,1502.62,1062.97,1821.63,989.95,1176.74,1234.51,1082.13,2169.13,102281.45,1893.92,1164.57,1213.39,1154.06,1057.87,2143.62,101904.08,1169.68,1779.7,1132.28,1112.74,1430.64,1252.71,1296.66,1112.45,1037.12,1729.33,1594.92,1204.37
06/07/2016,1023.99,713.51,985.43,1463.33,1363.15,1107.06,1027.24,1507.67,1064.83,1827.31,991.78,1180.83,1238.9,1085.96,2177.3,102640.46,1899.61,1167.71,1216.75,1155.35,1060.76,2149.99,102182.88,1172.58,1779.64,1141.96,1115.55,1439.2,1253.11,1297.77,1112.65,1037.35,1730.0,1599.73,1206.41
07/07/2016,1024.07,715.59,983.46,1463.58,1363.27,1108.4,1028.38,1505.69,1067.46,1822.49,991.13,1180.9,1238.77,1085.9,2177.38,102628.03,1899.64,1167.94,1216.8,1159.36,1060.87,2150.38,102183.63,1168.84,1779.46,1141.79,1111.86,1434.05,1253.3,1299.54,1114.4,1038.86,1732.53,1594.97,1207.45
08/07/2016,1025.07,716.87,984.79,1469.52,1368.77,1114.87,1034.36,1506.44,1076.6,1822.6,992.56,1183.99,1242.03,1088.7,2183.19,102891.27,1903.12,1172.23,1221.33,1167.21,1064.74,2158.43,102550.92,1173.64,1780.3,1150.3,1116.4,1452.28,1257.65,1303.49,1115.21,1039.55,1733.14,1604.12,1213.53
11/07/2016,1024.83,717.6,986.96,1473.18,1372.1,1118.0,1037.22,1508.26,1080.55,1821.77,993.47,1185.33,1243.31,1089.87,2185.62,103026.17,1905.56,1173.89,1222.93,1173.45,1066.18,2161.4,102718.91,1172.85,1779.57,1151.33,1115.57,1447.88,1260.81,1306.31,1115.66,1039.91,1733.77,1599.63,1216.79
12/07/2016,1024.11,721.07,992.24,1477.97,1376.52,1122.94,1041.77,1512.7,1086.73,1816.28,990.65,1187.35,1245.34,1091.68,2188.71,103224.87,1909.06,1176.26,1225.37,1175.78,1068.3,2165.01,102954.76,1170.62,1779.28,1161.56,1113.39,1495.55,1263.52,1307.71,1116.88,1041.01,1733.69,1595.27,1220.11
13/07/2016,1025.03,721.73,991.81,1476.34,1374.85,1121.53,1040.35,1506.58,1086.3,1810.66,992.93,1187.21,1245.04,1091.47,2188.76,103205.36,1907.67,1175.33,1224.21,1174.67,1067.32,2163.57,102863.75,1170.33,1779.39,1158.52,1113.03,1473.36,1262.66,1307.55,1116.44,1040.53,1733.11,1598.28,1218.46
14/07/2016,1025.09,720.14,993.38,1476.77,1375.03,1125.22,1043.62,1512.2,1089.93,1814.76,993.64,1187.7,1245.38,1091.78,2188.82,103252.51,1908.14,1176.33,1225.05,1175.51,1068.07,2164.44,102958.7,1168.74,1780.11,1162.07,1111.38,1489.15,1265.63,1307.7,1116.87,1040.82,1734.15,1593.65,1218.32
15/07/2016,1025.92,721.97,992.18,1480.38,1378.76,1121.98,1040.84,1500.96,1088.69,1805.51,992.86,1187.6,1245.24,1091.84,2189.09,103238.57,1910.51,1175.69,1224.36,1175.05,1067.71,2163.81,102895.41,1165.84,1781.01,1161.29,1108.7,1484.35,1264.3,1308.08,1117.34,1041.33,1734.43,1581.55,1222.78
18/07/2016,1026.14,720.99,992.92,1482.37,1380.35,1124.18,1042.72,1502.58,1091.51,1806.53,992.04,1188.26,1245.89,1092.31,2190.13,103317.42,1910.92,1177.08,1225.77,1176.41,1068.81,2166.16,103043.16,1166.72,1782.05,1164.04,1109.45,1493.58,1265.46,1308.94,1117.91,1041.78,1735.63,1582.89,1224.69
19/07/2016,1027.5,721.72,994.35,1482.7,1380.78,1122.93,1041.61,1500.24,1090.39,1815.27,991.91,1188.83,1246.42,1092.86,2191.64,103359.23,1913.58,1177.28,1225.95,1176.66,1069.06,2167.17,103052.7,1168.65,1783.54,1162.45,1111.28,1489.51,1265.69,1308.84,1118.42,1042.23,1736.37,1582.6,1224.46
20/07/2016,1028.13,723.36,994.41,1489.19,1386.83,1128.5,1046.78,1513.88,1094.25,1824.41,993.42,1191.16,1248.93,1094.98,2195.75,103579.8,1915.67,1180.45,1229.32,1180.0,1071.92,2172.65,103351.94,1167.78,1784.53,1167.81,1110.4,1500.76,1269.25,1310.64,1119.64,1043.34,1737.76,1581.02,1231.64
21/07/2016,1028.75,724.8,993.76,1488.69,1386.2,1127.45,1045.69,1509.37,1094.0,1813.76,994.34,1191.25,1248.76,1094.95,2195.8,103555.68,1916.84,1180.19,1228.77,1179.81,1071.55,2172.04,103293.34,1166.08,1783.95,1164.94,1108.66,1484.0,1270.49,1313.66,1121.34,1044.83,1740.67,1579.58,1231.36
22/07/2016,1028.9,723.81,994.96,1491.35,1388.87,1128.86,1047.11,1510.75,1095.52,1814.21,995.65,1191.87,1249.41,1095.57,2197.37,103606.83,1917.28,1181.01,1229.66,1180.73,1072.4,2174.09,103364.11,1166.3,1783.81,1166.72,1108.86,1483.42,1270.09,1314.12,1120.68,1044.22,1739.85,1578.88,1233.86
25/07/2016,1029.63,726.51,988.58,1488.66,1386.2,1125.63,1043.98,1507.93,1091.54,1813.05,996.55,1191.08,1248.45,1094.76,2195.77,103529.48,1917.65,1179.57,1228.0,1179.38,1070.98,2171.24,103226.76,1164.83,1785.22,1159.91,1107.39,1462.92,1269.34,1315.37,1121.93,1045.34,1741.55,1576.03,1233.27
26/07/2016,1029.23,725.21,989.34,1487.33,1384.95,1128.67,1046.82,1513.59,1094.09,1816.52,998.41,1191.42,1248.95,1095.05,2196.45,103534.84,1915.58,1180.02,1228.66,1179.89,1071.38,2172.14,103240.19,1165.48,1785.98,1160.71,1107.98,1459.35,1269.07,1316.79,1120.86,1044.3,1740.15,1580.31,1231.49
27/07/2016,1028.66,729.55,994.48,1481.78,1379.38,1129.83,1047.65,1518.37,1094.39,1812.61,997.85,1191.94,1249.25,1095.35,2197.12,103591.71,1918.6,1179.41,1227.72,1179.23,1070.58,2170.59,103197.07,1165.68,1783.41,1160.16,1108.07,1445.01,1272.26,1316.25,1121.35,1044.64,1739.73,1586.21,1223.39
28/07/2016,1029.62,729.66,995.33,1482.73,1380.04,1130.53,1048.13,1516.49,1095.75,1816.92,1000.21,1192.85,1249.88,1096.03,2198.97,103661.02,1918.73,1180.07,1228.06,1179.89,1071.02,2172.01,103245.33,1168.38,1783.9,1161.56,1110.51,1449.99,1271.78,1317.97,1120.45,1043.66,1737.94,1591.27,1224.12
29/07/2016,1029.23,728.59,998.27,1488.55,1385.05,1131.19,1048.45,1518.08,1096.21,1815.96,1000.51,1193.87,1250.63,1096.77,2200.66,103684.0,1917.14,1181.29,1228.89,1180.72,1071.81,2173.99,103282.06,1169.28,1784.4,1165.8,1111.27,1466.94,1273.22,1319.25,1119.22,1042.42,1735.75,1598.85,1229.46
01/08/2016,1030.48,730.86,998.59,1487.37,1383.91,1129.32,1046.7,1516.25,1093.78,1821.18,1002.79,1194.64,1251.3,1097.24,2201.49,103794.99,1920.41,1181.18,1228.66,1180.9,1071.64,2173.2,103323.37,1172.3,1784.51,1158.77,1113.67,1422.76,1274.07,1320.26,1119.62,1042.45,1736.57,1601.78,1228.01
02/08/2016,1029.59,729.87,998.47,1483.76,1380.56,1126.29,1043.93,1513.33,1090.16,1814.34,1003.39,1192.75,1249.46,1095.5,2197.99,103631.66,1918.35,1178.3,1226.02,1178.22,1069.05,2168.22,103077.19,1166.53,1783.74,1155.83,1108.23,1432.84,1270.98,1318.85,1119.16,1042.01,1735.87,1591.64,1224.06
03/08/2016,1031.37,728.77,996.35,1488.91,1385.29,1128.66,1046.05,1508.58,1095.3,1821.49,1001.39,1193.01,1249.65,1095.71,2198.45,103648.87,1920.21,1179.91,1227.55,1179.85,1070.45,2171.04,103207.19,1166.77,1783.58,1163.49,1108.44,1470.28,1272.07,1318.37,1118.42,1041.29,1734.15,1582.21,1230.62
04/08/2016,1031.35,730.65,998.03,1487.3,1383.6,1127.17,1044.52,1498.7,1096.04,1807.09,1002.21,1194.06,1250.64,1096.51,2200.32,103727.33,1921.96,1180.63,1228.2,1180.54,1070.93,2171.99,103258.3,1172.3,1782.78,1165.43,1113.47,1473.64,1275.51,1317.59,1119.98,1042.56,1736.21,1597.35,1228.2
05/08/2016,1031.52,729.46,998.99,1490.45,1386.46,1130.95,1047.93,1496.71,1102.11,1801.75,1003.06,1195.46,1251.98,1097.73,2202.85,103846.54,1923.49,1182.95,1230.48,1182.8,1072.97,2176.13,103456.44,1175.18,1783.42,1168.74,1116.15,1485.67,1278.7,1321.03,1119.98,1042.5,1736.41,1598.73,1231.32
08/08/2016,1031.22,730.22,997.91,1492.02,1387.85,1130.35,1047.34,1494.88,1101.9,1799.59,1001.94,1195.58,1251.95,1097.8,2203.06,103851.45,1922.96,1183.14,1230.52,1183.07,1073.1,2176.42,103466.84,1175.23,1784.74,1171.69,1116.16,1505.16,1279.09,1321.98,1120.1,1042.58,1735.94,1601.8,1233.45
09/08/2016,1030.16,731.42,998.81,1492.62,1388.31,1131.35,1048.2,1500.25,1101.69,1796.43,1002.36,1196.42,1252.84,1098.49,2204.64,103912.2,1922.6,1183.98,1231.39,1183.94,1073.78,2177.99,103527.91,1177.06,1784.54,1170.78,1117.8,1489.33,1280.2,1322.66,1120.33,1042.73,1736.23,1611.11,1233.78
10/08/2016,1029.76,732.82,999.91,1493.99,1389.46,1130.94,1047.79,1504.1,1100.14,1806.08,1000.23,1196.67,1252.89,1098.66,2205.04,103919.76,1924.78,1184.63,1231.86,1184.56,1074.3,2179.06,103569.52,1178.87,1781.33,1169.57,1119.39,1476.84,1279.47,1322.41,1120.85,1043.18,1736.93,1612.19,1234.97
11/08/2016,1030.08,732.37,1001.13,1495.16,1390.38,1135.4,1051.73,1507.95,1105.12,1805.44,1004.0,1197.76,1253.8,1099.51,2206.92,104012.46,1925.67,1185.95,1233.0,1185.78,1075.35,2181.28,103682.9,1179.07,1779.46,1173.0,1119.47,1490.0,1280.61,1324.96,1119.86,1042.11,1735.0,1609.0,1235.84
12/08/2016,1029.55,732.43,1002.77,1495.83,1390.91,1136.68,1052.84,1513.81,1105.45,1810.76,1001.66,1197.7,1253.74,1099.39,2206.81,104002.9,1926.33,1186.03,1233.09,1185.77,1075.36,2181.39,103684.42,1175.62,1781.02,1174.27,1116.16,1501.26,1279.29,1325.84,1120.62,1042.77,1736.14,1603.34,1235.92
15/08/2016,1029.39,733.3,1003.44,1499.78,1394.44,1140.37,1056.15,1520.86,1108.71,1814.51,1001.74,1199.25,1255.19,1100.74,2209.52,104125.62,1928.21,1188.49,1235.44,1188.09,1077.5,2185.69,103883.85,1176.85,1780.16,1179.76,1117.24,1516.79,1281.43,1325.87,1121.74,1043.75,1737.52,1604.75,1240.09
16/08/2016,1028.4,734.98,1004.4,1501.41,1395.82,1139.36,1055.18,1520.26,1107.7,1810.49,998.91,1198.68,1254.53,1100.2,2208.48,104067.1,1927.97,1187.4,1234.26,1186.99,1076.5,2183.91,103780.97,1172.57,1780.71,1180.32,1113.21,1518.63,1281.26,1324.45,1120.67,1042.8,1734.9,1595.81,1241.53
17/08/2016,1029.13,732.67,1004.12,1499.06,1393.61,1135.95,1052.05,1511.92,1105.22,1805.47,999.17,1197.02,1252.82,1098.66,2205.39,103924.51,1926.45,1185.11,1231.92,1184.7,1074.42,2179.69,103584.75,1169.79,1781.18,1178.18,1110.58,1513.09,1279.18,1322.97,1119.73,1041.91,1734.17,1588.3,1239.0
18/08/2016,1029.12,735.32,1006.4,1502.93,1396.86,1137.19,1053.01,1512.49,1106.87,1803.25,999.04,1199.05,1254.65,1100.31,2208.92,104084.44,1928.74,1187.12,1233.72,1186.69,1076.05,2183.28,103744.44,1172.0,1782.74,1185.93,1112.47,1542.55,1280.54,1324.33,1121.23,1043.15,1735.29,1595.64,1242.4
19/08/2016,1029.4,736.57,1007.07,1504.08,1397.88,1134.83,1050.85,1504.27,1105.95,1798.54,998.71,1198.77,1254.33,1100.03,2208.46,104059.45,1930.74,1186.26,1232.83,1185.91,1075.26,2181.66,103671.14,1169.86,1781.71,1183.44,1110.46,1530.67,1279.6,1324.15,1121.3,1043.16,1735.2,1587.34,1243.44
22/08/2016,1029.37,735.0,1007.59,1507.27,1400.73,1135.76,1051.65,1510.62,1105.31,1802.27,999.29,1199.08,1254.59,1100.27,2208.94,104081.68,1929.88,1186.92,1233.43,1186.54,1075.8,2182.84,103722.04,1168.19,1782.61,1183.11,1108.87,1513.96,1278.76,1324.97,1121.45,1043.26,1736.42,1584.51,1246.78
23/08/2016,1027.98,735.3,1008.0,1509.7,1402.96,1137.06,1052.84,1514.44,1106.05,1795.41,999.47,1199.43,1254.92,1100.6,2209.57,104107.52,1926.77,1187.1,1233.59,1186.79,1075.97,2183.24,103734.49,1164.81,1784.72,1184.23,1105.74,1519.76,1278.92,1328.13,1121.27,1043.1,1735.85,1586.69,1249.27
24/08/2016,1028.72,737.75,1006.91,1506.06,1399.69,1134.4,1050.41,1506.13,1104.72,1799.23,999.01,1198.26,1253.66,1099.53,2207.37,104008.33,1928.37,1184.64,1231.02,1184.32,1073.76,2178.76,103526.3,1161.08,1785.29,1178.27,1102.23,1508.26,1275.9,1328.33,1120.51,1042.37,1733.8,1573.65,1245.62
25/08/2016,1027.56,735.88,1009.19,1506.47,1399.86,1133.6,1049.55,1503.94,1104.23,1798.93,998.87,1197.72,1252.96,1098.9,2206.24,103955.6,1927.71,1184.27,1230.51,1183.89,1073.3,2177.91,103487.76,1160.0,1782.25,1178.68,1101.1,1512.4,1275.33,1327.03,1120.47,1042.21,1734.35,1571.55,1245.28
26/08/2016,1027.65,736.19,1009.4,1505.7,1399.26,1131.81,1047.9,1499.08,1103.15,1794.37,998.18,1197.25,1252.44,1098.47,2205.44,103918.46,1926.73,1183.32,1229.48,1183.05,1072.44,2176.17,103408.94,1157.36,1783.67,1178.7,1098.54,1519.73,1275.35,1326.84,1121.38,1042.98,1735.72,1569.51,1244.3
29/08/2016,1028.05,735.39,1009.91,1505.73,1399.28,1131.83,1047.9,1492.04,1105.24,1789.35,999.0,1197.76,1252.95,1098.91,2206.4,103958.8,1927.21,1183.92,1230.09,1183.56,1072.96,2177.23,103457.1,1159.86,1784.94,1180.5,1100.85,1526.13,1275.63,1327.28,1121.76,1043.32,1736.58,1572.82,1244.11
30/08/2016,1027.51,736.19,1014.77,1511.34,1404.44,1131.7,1047.7,1490.87,1105.54,1787.02,997.69,1198.59,1253.73,1099.6,2207.85,104029.89,1928.63,1184.47,1230.56,1184.15,1073.38,2178.12,103503.82,1156.05,1784.88,1182.99,1097.17,1526.08,1276.2,1327.49,1122.33,1043.77,1737.33,1567.01,1248.5
31/08/2016,1028.63,736.2,1015.52,1508.52,1401.8,1129.15,1045.37,1486.21,1103.39,1792.48,996.06,1197.7,1252.77,1098.79,2206.16,103956.03,1930.5,1183.17,1229.18,1182.89,1072.21,2175.8,103393.53,1157.81,1784.15,1179.2,1098.84,1520.73,1276.07,1326.0,1121.28,1042.8,1735.52,1564.43,1245.08
01/09/2016,1029.89,734.98,1015.14,1510.25,1402.5,1132.02,1047.34,1491.24,1105.81,1788.57,998.68,1198.01,1252.05,1098.35,2205.63,103957.68,1930.02,1183.57,1228.58,1183.21,1071.87,2175.56,103403.32,1154.14,1785.17,1181.03,1094.64,1519.88,1276.65,1329.79,1120.89,1041.75,1735.28,1556.13,1247.13
02/09/2016,1029.98,735.37,1016.98,1513.18,1405.21,1135.19,1050.25,1496.83,1108.48,1788.39,1001.33,1199.84,1253.93,1100.01,2208.94,104118.73,1930.7,1185.53,1230.58,1185.17,1073.62,2179.09,103576.49,1155.04,1786.5,1186.89,1095.45,1536.83,1278.39,1331.71,1121.76,1042.53,1736.36,1560.06,1249.65
06/09/2016,1029.86,734.76,1016.63,1512.19,1404.01,1139.85,1054.33,1518.19,1108.91,1798.91,1000.38,1201.22,1255.03,1101.07,2211.0,104202.56,1929.57,1188.19,1232.99,1187.76,1075.81,2183.55,103772.22,1163.06,1788.35,1194.81,1102.85,1552.51,1281.03,1331.39,1121.53,1042.15,1735.84,1580.32,1248.64
07/09/2016,1030.58,736.0,1013.45,1514.79,1406.31,1142.46,1056.65,1525.44,1110.43,1802.21,1001.35,1202.49,1256.16,1102.15,2213.2,104306.39,1929.76,1190.17,1234.84,1189.75,1077.52,2186.89,103937.73,1165.09,1789.89,1199.42,1104.68,1565.24,1283.07,1333.33,1122.56,1043.02,1736.98,1585.74,1252.72
08/09/2016,1031.0,735.65,1015.29,1516.5,1407.96,1141.81,1056.1,1524.52,1109.98,1801.58,999.21,1202.14,1255.95,1101.89,2212.96,104304.56,1932.07,1189.96,1234.78,1189.52,1077.39,2186.87,103948.76,1161.35,1789.32,1201.52,1101.23,1579.19,1284.2,1333.41,1123.79,1044.22,1739.06,1573.03,1253.93
09/09/2016,1029.86,740.03,1013.77,1509.5,1401.43,1134.65,1049.48,1510.66,1104.18,1793.33,994.45,1198.73,1252.21,1098.71,2206.57,104001.71,1932.16,1184.32,1228.79,1183.94,1072.26,2176.56,103451.52,1151.28,1788.78,1189.82,1091.67,1542.93,1279.15,1330.61,1123.29,1043.69,1737.27,1549.54,1246.73
12/09/2016,1029.54,734.33,1011.27,1508.63,1400.53,1134.65,1049.4,1509.78,1104.31,1785.98,995.75,1197.13,1250.46,1097.18,2203.54,103857.26,1926.87,1183.43,1227.77,1183.08,1071.38,2174.92,103367.06,1150.95,1788.73,1189.79,1091.29,1534.19,1276.63,1329.49,1120.95,1041.46,1735.33,1547.8,1246.73
13/09/2016,1028.54,735.31,1010.8,1504.75,1396.88,1130.42,1045.46,1503.97,1100.08,1781.74,993.67,1195.47,1248.68,1095.61,2200.43,103701.44,1928.19,1181.03,1225.24,1180.69,1069.17,2170.36,103146.17,1148.6,1787.25,1179.8,1089.0,1489.03,1274.03,1327.64,1121.36,1041.79,1736.67,1540.28,1242.62
14/09/2016,1028.99,736.68,1010.06,1505.21,1397.22,1131.1,1046.02,1509.38,1099.24,1781.93,995.55,1196.02,1249.11,1096.05,2201.33,103741.06,1928.25,1181.08,1225.16,1180.75,1069.15,2170.38,103142.89,1147.61,1788.81,1180.18,1088.04,1487.28,1274.54,1327.67,1121.14,1041.52,1735.79,1539.13,1243.37
15/09/2016,1029.33,735.32,1012.09,1510.62,1402.29,1134.25,1048.98,1516.2,1101.41,1781.23,999.24,1197.68,1250.94,1097.62,2204.64,103891.82,1926.83,1182.94,1227.17,1182.59,1070.88,2174.0,103311.94,1147.79,1789.87,1184.43,1088.26,1485.35,1277.44,1328.77,1120.33,1040.83,1734.86,1544.12,1248.6
16/09/2016,1028.65,735.25,1011.13,1511.46,1403.05,1133.81,1048.54,1518.86,1099.89,1781.47,999.78,1197.3,1250.44,1097.24,2203.83,103857.05,1924.36,1182.71,1226.83,1182.34,1070.62,2173.17,103289.52,1146.48,1787.16,1184.56,1086.89,1489.43,1276.67,1328.56,1120.26,1040.72,1734.68,1546.0,1249.98
19/09/2016,1029.17,735.13,1010.1,1513.73,1405.03,1137.08,1051.47,1528.0,1101.75,1787.46,1001.34,1198.4,1251.49,1098.15,2205.79,103950.78,1923.1,1184.46,1228.55,1184.05,1072.12,2176.33,103440.55,1148.01,1787.55,1189.84,1088.27,1505.28,1276.91,1329.83,1120.33,1040.7,1734.51,1551.7,1252.88
20/09/2016,1029.53,733.79,1011.89,1511.29,1402.66,1136.79,1051.13,1531.86,1100.09,1788.7,1001.87,1197.63,1250.5,1097.36,2204.23,103865.04,1920.39,1183.0,1226.86,1182.58,1070.72,2173.49,103295.54,1146.17,1788.68,1189.59,1086.41,1496.94,1276.9,1328.46,1118.5,1038.92,1731.86,1551.86,1249.44
21/09/2016,1030.37,733.01,1017.22,1513.15,1404.31,1140.06,1054.09,1539.81,1102.42,1796.61,1002.27,1199.24,1252.14,1098.78,2207.11,104019.01,1922.67,1184.73,1228.6,1184.29,1072.23,2176.6,103460.88,1146.95,1791.1,1196.58,1087.14,1532.36,1278.39,1330.92,1119.28,1039.6,1732.82,1553.03,1249.41
22/09/2016,1031.22,738.41,1019.51,1514.29,1405.39,1142.93,1056.75,1545.92,1104.75,1803.82,1002.56,1201.81,1254.86,1101.15,2212.14,104236.56,1927.82,1187.38,1231.39,1186.98,1074.64,2181.76,103686.56,1152.57,1788.69,1201.72,1092.49,1550.65,1282.02,1331.59,1121.0,1041.21,1733.55,1567.43,1249.87
23/09/2016,1030.54,741.25,1019.62,1513.6,1404.62,1143.4,1057.08,1549.93,1104.3,1804.74,1001.8,1202.4,1255.38,1101.6,2213.13,104270.76,1930.74,1187.69,1231.61,1187.28,1074.83,2182.09,103696.94,1151.71,1789.56,1199.52,1091.6,1538.39,1281.61,1331.51,1122.7,1042.71,1735.85,1562.76,1249.03
26/09/2016,1030.27,739.54,1017.95,1507.98,1399.37,1140.21,1054.08,1546.27,1100.97,1803.34,999.4,1200.73,1253.52,1100.02,2209.93,104117.21,1929.46,1186.04,1229.81,1185.58,1073.3,2178.99,103545.38,1154.19,1790.23,1195.59,1093.91,1537.1,1280.56,1330.7,1122.65,1042.61,1736.41,1567.17,1243.4
27/09/2016,1030.4,737.65,1019.64,1508.47,1399.73,1143.12,1056.71,1552.62,1103.23,1809.01,1000.13,1201.35,1254.06,1100.52,2210.98,104160.44,1928.84,1187.11,1230.8,1186.71,1074.2,2180.9,103627.17,1157.85,1790.86,1196.58,1097.27,1519.79,1282.62,1331.01,1120.52,1040.58,1733.62,1574.5,1243.27
28/09/2016,1031.08,737.74,1019.03,1510.96,1402.04,1147.34,1060.59,1561.61,1106.64,1817.04,1000.51,1202.52,1255.36,1101.58,2213.24,104263.98,1929.96,1189.07,1232.9,1188.61,1075.96,2184.57,103798.45,1157.34,1792.52,1204.08,1096.79,1559.43,1284.99,1331.62,1121.54,1041.52,1734.61,1571.8,1246.25
29/09/2016,1031.35,740.14,1016.9,1507.55,1398.44,1143.05,1056.31,1544.86,1105.45,1807.42,1000.55,1201.66,1253.89,1100.45,2211.03,104148.77,1931.03,1187.39,1230.61,1186.97,1074.11,2180.83,103612.94,1156.65,1790.96,1198.56,1095.79,1551.02,1283.18,1331.4,1123.08,1042.61,1736.69,1569.47,1243.3
30/09/2016,1032.06,738.43,1017.79,1509.28,1400.04,1146.38,1059.35,1550.92,1108.59,1810.24,999.6,1202.69,1254.95,1101.38,2212.94,104236.79,1933.54,1189.72,1232.99,1189.19,1076.2,2185.13,103813.01,1156.12,1792.66,1202.44,1095.3,1566.21,1285.87,1331.75,1126.93,1046.16,1744.02,1565.58,1244.84
03/10/2016,1031.99,737.73,1017.31,1511.28,1401.53,1147.74,1060.34,1555.85,1108.8,1818.49,1001.55,1203.27,1254.96,1101.63,2213.37,104271.77,1933.51,1190.62,1233.37,1190.13,1076.74,2186.01,103876.67,1157.67,1791.71,1202.85,1096.49,1557.6,1285.88,1332.45,1126.21,1045.24,1743.16,1565.82,1247.27
04/10/2016,1031.48,738.78,1018.73,1511.11,1401.03,1148.16,1060.47,1556.54,1109.13,1817.55,1002.21,1203.23,1254.81,1101.33,2213.16,104249.48,1934.24,1189.99,1232.6,1189.44,1075.91,2184.59,103801.74,1154.86,1791.34,1201.24,1093.55,1539.44,1286.14,1332.59,1125.62,1044.44,1742.11,1559.95,1246.56
05/10/2016,1030.8,738.99,1021.44,1513.81,1403.42,1150.15,1062.22,1558.09,1111.73,1815.91,1001.23,1204.01,1255.42,1101.94,2214.37,104306.12,1937.07,1191.09,1233.54,1190.54,1076.81,2186.41,103888.66,1152.41,1791.68,1205.35,1091.12,1558.91,1287.25,1333.86,1127.23,1045.84,1744.52,1551.52,1248.53
06/10/2016,1030.04,737.98,1020.96,1512.66,1402.06,1149.3,1061.22,1552.22,1112.43,1811.86,1000.84,1203.39,1254.5,1101.15,2213.04,104239.7,1936.33,1190.6,1232.79,1189.98,1076.16,2185.22,103833.7,1152.84,1790.78,1202.75,1091.28,1542.91,1288.09,1332.9,1126.91,1045.35,1744.66,1551.57,1247.44
07/10/2016,1029.54,740.2,1021.4,1509.22,1398.86,1148.1,1060.11,1549.85,1111.42,1812.33,1000.68,1203.12,1254.14,1100.91,2212.51,104219.22,1938.73,1190.01,1232.08,1189.37,1075.61,2183.92,103783.79,1154.64,1786.68,1200.3,1093.02,1534.28,1289.39,1331.66,1127.24,1045.64,1744.65,1551.7,1243.56
10/10/2016,1029.09,740.09,1022.04,1509.68,1399.23,1151.2,1062.96,1555.19,1114.54,1811.2,998.57,1203.6,1254.6,1101.32,2213.4,104261.43,1940.45,1191.2,1233.29,1190.6,1076.67,2186.06,103889.05,1155.32,1788.22,1204.6,1093.61,1558.21,1289.46,1331.77,1127.43,1045.81,1744.51,1549.02,1243.79
11/10/2016,1027.69,738.03,1021.24,1507.48,1397.08,1145.44,1057.52,1544.08,1109.8,1808.33,996.15,1200.96,1251.66,1098.81,2208.12,104020.48,1937.68,1188.07,1229.88,1187.49,1073.76,2179.71,103603.49,1150.32,1786.89,1197.9,1088.72,1547.15,1285.97,1329.85,1127.39,1045.76,1745.42,1540.95,1241.69
12/10/2016,1028.37,739.52,1020.53,1506.26,1395.86,1142.74,1054.93,1536.06,1108.46,1810.22,995.39,1200.64,1251.3,1098.46,2207.5,103979.47,1940.32,1187.37,1229.11,1186.72,1073.07,2178.44,103528.33,1152.3,1785.83,1195.06,1090.56,1539.89,1286.34,1330.42,1127.17,1045.54,1744.65,1537.72,1240.63
13/10/2016,1027.75,738.39,1020.61,1502.73,1392.42,1142.96,1055.06,1535.86,1108.7,1803.94,996.88,1199.61,1250.05,1097.41,2205.53,103880.54,1938.32,1185.65,1227.14,1185.06,1071.4,2175.22,103367.07,1146.8,1787.05,1192.1,1085.2,1532.2,1284.8,1330.31,1127.22,1045.47,1745.31,1529.32,1236.63
14/10/2016,1027.2,736.13,1020.95,1501.12,1390.81,1141.99,1054.09,1532.56,1108.22,1807.51,997.96,1198.77,1249.16,1096.58,2203.85,103802.62,1937.56,1184.84,1226.29,1184.18,1070.61,2173.54,103290.87,1147.11,1784.82,1190.28,1085.39,1526.36,1283.3,1328.97,1126.3,1044.61,1744.58,1527.56,1234.77
17/10/2016,1027.67,738.05,1020.56,1500.24,1389.97,1139.88,1052.09,1527.43,1106.55,1803.04,999.82,1198.72,1249.02,1096.53,2203.74,103796.22,1938.65,1183.57,1224.86,1182.92,1069.43,2171.07,103175.01,1144.61,1786.4,1187.59,1082.99,1525.19,1283.93,1328.9,1126.36,1044.65,1744.03,1521.68,1233.9
18/10/2016,1028.52,739.09,1024.53,1503.49,1392.89,1143.52,1055.41,1538.73,1108.3,1811.14,999.75,1200.73,1251.09,1098.29,2207.65,103969.76,1941.19,1185.89,1227.24,1185.2,1071.45,2175.67,103377.51,1145.69,1788.15,1192.61,1083.9,1540.33,1284.79,1330.9,1127.7,1045.81,1745.74,1525.85,1235.96
19/10/2016,1029.29,738.14,1029.91,1510.22,1399.17,1144.45,1056.21,1539.22,1109.45,1815.93,1000.68,1202.74,1253.09,1100.09,2211.44,104143.41,1944.2,1188.06,1229.4,1187.43,1073.38,2179.7,103567.58,1147.82,1789.62,1197.03,1085.85,1556.21,1286.44,1331.59,1128.12,1046.15,1746.51,1528.25,1241.36
