Date,EUR/USD,JPY/USD,GBP/USD
28/10/2015,1.09182,0.00825457,1.52668
29/10/2015,1.09806,0.00825968,1.5321
30/10/2015,1.0996,0.00828658,1.5418
02/11/2015,1.1008,0.00827951,1.5411
03/11/2015,1.0965,0.00826658,1.54259
04/11/2015,1.0862,0.00822774,1.53876
05/11/2015,1.0881,0.00821557,1.5214
06/11/2015,1.0741,0.00811754,1.505
09/11/2015,1.0758,0.00812149,1.5116
10/11/2015,1.07134,0.00811431,1.5114
11/11/2015,1.074,0.00814067,1.52177
12/11/2015,1.0811,0.00815727,1.52275
13/11/2015,1.07436,0.00815062,1.5227
16/11/2015,1.06823,0.00811622,1.5203
17/11/2015,1.0648,0.00810635,1.5213
18/11/2015,1.06542,0.00809585,1.52368
19/11/2015,1.0733,0.00813868,1.5285
20/11/2015,1.0647,0.00813894,1.519
23/11/2015,1.06271,0.00813802,1.51173
24/11/2015,1.0646,0.00816499,1.5086
25/11/2015,1.06181,0.00814869,1.5128
26/11/2015,1.0606,0.00815773,1.50936
27/11/2015,1.05955,0.00814133,1.503
30/11/2015,1.05697,0.00812624,1.5057
01/12/2015,1.0632,0.00814053,1.508
02/12/2015,1.062,0.00812083,1.494
03/12/2015,1.09557,0.00816566,1.51453
04/12/2015,1.08699,0.00811661,1.5103
07/12/2015,1.0847,0.00810918,1.50588
08/12/2015,1.0888,0.00812743,1.4999
09/12/2015,1.10291,0.00825014,1.5168
10/12/2015,1.0937,0.00822030,1.5153
11/12/2015,1.0991,0.00827417,1.52269
14/12/2015,1.0996,0.00827341,1.5137
15/12/2015,1.09137,0.00821544,1.50332
16/12/2015,1.09165,0.00818303,1.50034
17/12/2015,1.0804,0.00814067,1.4889
18/12/2015,1.08661,0.00824449,1.4914
21/12/2015,1.09248,0.00825927,1.4882
22/12/2015,1.0954,0.00826104,1.4813
23/12/2015,1.0922,0.00827472,1.4877
24/12/2015,1.0952,0.00831186,1.4939
25/12/2015,1.0963,0.00831082,1.49088
28/12/2015,1.0972,0.00830909,1.4883
29/12/2015,1.09324,0.00830495,1.4827
30/12/2015,1.0931,0.00829737,1.4825
31/12/2015,1.0864,0.00832154,1.4738
01/01/2016,1.0864,0.00832154,1.4738
04/01/2016,1.08311,0.00837443,1.47156
05/01/2016,1.0744,0.00840018,1.46664
06/01/2016,1.0786,0.00844024,1.46243
07/01/2016,1.09258,0.00850340,1.46158
08/01/2016,1.09172,0.00850926,1.4523
11/01/2016,1.086,0.00849639,1.45526
12/01/2016,1.08461,0.00849292,1.44388
13/01/2016,1.0872,0.00848608,1.4441
14/01/2016,1.0857,0.00846532,1.44115
15/01/2016,1.0913,0.00855285,1.4254
18/01/2016,1.0889,0.00852224,1.427
19/01/2016,1.09134,0.00850680,1.41743
20/01/2016,1.08801,0.00854489,1.41688
21/01/2016,1.0883,0.00851063,1.4225
22/01/2016,1.0793,0.00841679,1.4272
25/01/2016,1.0852,0.00845094,1.42486
26/01/2016,1.08553,0.00844451,1.4355
27/01/2016,1.08969,0.00843269,1.42398
28/01/2016,1.09502,0.00841750,1.43594
29/01/2016,1.0831,0.00825818,1.4244
01/02/2016,1.08929,0.00825695,1.44361
02/02/2016,1.09177,0.00833590,1.4416
03/02/2016,1.1105,0.00849033,1.4597
04/02/2016,1.12,0.00856472,1.4575
05/02/2016,1.11452,0.00854854,1.4497
08/02/2016,1.12042,0.00865718,1.4431
09/02/2016,1.1287,0.00869111,1.44549
10/02/2016,1.1291,0.00882316,1.45383
11/02/2016,1.1331,0.00890535,1.44696
12/02/2016,1.12542,0.00882947,1.45087
15/02/2016,1.11446,0.00872478,1.4435
16/02/2016,1.11415,0.00878040,1.4287
17/02/2016,1.11437,0.00878672,1.42928
18/02/2016,1.11023,0.00881445,1.4327
19/02/2016,1.1126,0.00887539,1.43586
22/02/2016,1.10297,0.00886053,1.41473
23/02/2016,1.10169,0.00891901,1.4016
24/02/2016,1.10092,0.00893160,1.39334
25/02/2016,1.1036,0.00886682,1.39706
26/02/2016,1.0938,0.00878371,1.3863
29/02/2016,1.08858,0.00886485,1.3927
01/03/2016,1.08709,0.00878078,1.3954
02/03/2016,1.0866,0.00882083,1.4071
03/03/2016,1.0964,0.00880188,1.41893
04/03/2016,1.09938,0.00876731,1.42157
07/03/2016,1.1009,0.00882456,1.4265
08/03/2016,1.10069,0.00888375,1.42132
09/03/2016,1.10064,0.00882713,1.4216
10/03/2016,1.11849,0.00883806,1.4279
11/03/2016,1.11529,0.00878811,1.4384
14/03/2016,1.1097,0.00878696,1.43019
15/03/2016,1.111,0.00884306,1.41571
16/03/2016,1.12248,0.00888020,1.42562
17/03/2016,1.1316,0.00896539,1.44821
18/03/2016,1.12681,0.00895142,1.44736
21/03/2016,1.12494,0.00894294,1.43851
22/03/2016,1.1219,0.00890313,1.4211
23/03/2016,1.1181,0.00889600,1.41146
24/03/2016,1.11753,0.00886587,1.41614
25/03/2016,1.1162,0.00884134,1.41287
28/03/2016,1.11999,0.00882464,1.42537
29/03/2016,1.1302,0.00887579,1.43877
30/03/2016,1.13369,0.00889600,1.4378
31/03/2016,1.13845,0.00888746,1.4368
01/04/2016,1.1394,0.00895944,1.42271
04/04/2016,1.1396,0.00898553,1.4277
05/04/2016,1.1381,0.00905592,1.4146
06/04/2016,1.1405,0.00911826,1.41243
07/04/2016,1.13724,0.00922253,1.4061
08/04/2016,1.13996,0.00924470,1.4125
11/04/2016,1.14057,0.00926655,1.424
12/04/2016,1.1393,0.00921574,1.4266
13/04/2016,1.12864,0.00915583,1.4212
14/04/2016,1.1262,0.00915080,1.4155
15/04/2016,1.1285,0.00919793,1.4198
18/04/2016,1.13142,0.00919709,1.4277
19/04/2016,1.1368,0.00916086,1.4399
20/04/2016,1.1298,0.00911078,1.43536
21/04/2016,1.1293,0.00913993,1.43269
22/04/2016,1.1229,0.00896057,1.44097
25/04/2016,1.12626,0.00899587,1.44765
26/04/2016,1.12817,0.00897263,1.45666
27/04/2016,1.13125,0.00897545,1.4534
28/04/2016,1.1352,0.00925617,1.45987
29/04/2016,1.14465,0.00939681,1.46124
02/05/2016,1.15182,0.00939143,1.46618
03/05/2016,1.15055,0.00939602,1.45352
04/05/2016,1.1493,0.00935103,1.4497
05/05/2016,1.1401,0.00932340,1.44832
06/05/2016,1.14018,0.00933706,1.4426
09/05/2016,1.13847,0.00922126,1.44049
10/05/2016,1.13691,0.00915415,1.4434
11/05/2016,1.14234,0.00921896,1.44506
12/05/2016,1.1371,0.00916800,1.4447
13/05/2016,1.13188,0.00920649,1.43721
16/05/2016,1.13195,0.00917599,1.4393
17/05/2016,1.1319,0.00917262,1.44568
18/05/2016,1.12195,0.00907605,1.4582
19/05/2016,1.1202,0.00909752,1.4618
20/05/2016,1.1214,0.00908133,1.44859
23/05/2016,1.12146,0.00915499,1.448
24/05/2016,1.11403,0.00909082,1.4624
25/05/2016,1.11604,0.00907935,1.47122
26/05/2016,1.11901,0.00911161,1.46618
27/05/2016,1.1113,0.00906043,1.4608
30/05/2016,1.1134,0.00899871,1.46339
31/05/2016,1.11338,0.00904044,1.4491
01/06/2016,1.11923,0.00913325,1.4411
02/06/2016,1.1147,0.00918526,1.4427
03/06/2016,1.13518,0.00937910,1.4516
06/06/2016,1.13656,0.00930405,1.44538
07/06/2016,1.1359,0.00931705,1.4545
08/06/2016,1.13943,0.00934404,1.4507
09/06/2016,1.1329,0.00935103,1.4477
10/06/2016,1.1261,0.00936601,1.4256
13/06/2016,1.1289,0.00941353,1.4224
14/06/2016,1.1207,0.00942906,1.40968
15/06/2016,1.1265,0.00943583,1.41802
16/06/2016,1.123,0.00959085,1.42085
17/06/2016,1.12802,0.00959692,1.43607
20/06/2016,1.1306,0.00961908,1.4684
21/06/2016,1.1249,0.00953579,1.46174
22/06/2016,1.1304,0.00957487,1.467
23/06/2016,1.13449,0.00944974,1.48184
24/06/2016,1.11219,0.00977373,1.3688
27/06/2016,1.10132,0.00980296,1.3187
28/06/2016,1.1057,0.00973406,1.33413
29/06/2016,1.1107,0.00973046,1.3422
30/06/2016,1.1087,0.00968635,1.3284
01/07/2016,1.1131,0.00975704,1.3276
04/07/2016,1.1142,0.00975590,1.3297
05/07/2016,1.1068,0.00984155,1.3027
06/07/2016,1.11048,0.00987459,1.2934
07/07/2016,1.1054,0.00992703,1.28926
08/07/2016,1.10553,0.00995421,1.2956
11/07/2016,1.10617,0.00972355,1.3005
12/07/2016,1.10639,0.00953834,1.326
13/07/2016,1.1097,0.00957652,1.3137
14/07/2016,1.11221,0.00948388,1.33408
15/07/2016,1.10698,0.00947391,1.32168
18/07/2016,1.10716,0.00941823,1.32593
19/07/2016,1.10175,0.00942871,1.30822
20/07/2016,1.10173,0.00935234,1.32136
21/07/2016,1.10184,0.00946270,1.32029
22/07/2016,1.09726,0.00941788,1.31032
25/07/2016,1.09903,0.00945224,1.3129
26/07/2016,1.09904,0.00955840,1.31363
27/07/2016,1.10483,0.00948343,1.32051
28/07/2016,1.10726,0.00948847,1.31465
29/07/2016,1.11836,0.00980296,1.32314
01/08/2016,1.11614,0.00977010,1.31876
02/08/2016,1.12245,0.00990815,1.33544
03/08/2016,1.1147,0.00988611,1.33131
04/08/2016,1.11279,0.00988542,1.31248
05/08/2016,1.10874,0.00982482,1.30718
08/08/2016,1.10826,0.00976219,1.3036
09/08/2016,1.11111,0.00981344,1.30014
10/08/2016,1.11741,0.00987449,1.30057
11/08/2016,1.11439,0.00981566,1.29663
12/08/2016,1.11594,0.00987664,1.29084
15/08/2016,1.1184,0.00987868,1.2876
16/08/2016,1.12753,0.00997297,1.30366
17/08/2016,1.12814,0.00997247,1.3039
18/08/2016,1.13541,0.01000190,1.31631
19/08/2016,1.13276,0.00998591,1.3078
22/08/2016,1.1323,0.00997267,1.31339
23/08/2016,1.1307,0.00998093,1.31993
24/08/2016,1.12634,0.00995658,1.32289
25/08/2016,1.12822,0.00994718,1.31853
26/08/2016,1.11985,0.00982376,1.31334
29/08/2016,1.11867,0.00980709,1.3109
30/08/2016,1.11403,0.00970572,1.30758
31/08/2016,1.11588,0.00966846,1.3128
01/09/2016,1.11972,0.00968279,1.32661
02/09/2016,1.11602,0.00961973,1.32953
05/09/2016,1.11467,0.00967417,1.33136
06/09/2016,1.1257,0.00979844,1.3433
07/09/2016,1.1244,0.00982772,1.33364
08/09/2016,1.1254,0.00975324,1.3295
09/09/2016,1.12268,0.00973681,1.32741
12/09/2016,1.1234,0.00981990,1.33353
13/09/2016,1.12125,0.00973690,1.31869
14/09/2016,1.12471,0.00977163,1.3235
15/09/2016,1.12426,0.00978349,1.3237
16/09/2016,1.11532,0.00976858,1.30171
19/09/2016,1.11791,0.00982347,1.30361
20/09/2016,1.11565,0.00982723,1.29838
21/09/2016,1.11827,0.00995351,1.30213
22/09/2016,1.1202,0.00991296,1.30743
23/09/2016,1.12321,0.00989628,1.29685
26/09/2016,1.12572,0.00997366,1.29708
27/09/2016,1.12183,0.00996522,1.30099
28/09/2016,1.12113,0.00993690,1.30126
29/09/2016,1.12172,0.00989873,1.29712
30/09/2016,1.12332,0.00986387,1.29714
03/10/2016,1.12146,0.00984688,1.28527
04/10/2016,1.11976,0.00973122,1.27348
05/10/2016,1.12112,0.00965176,1.27502
06/10/2016,1.1144,0.00960744,1.261
07/10/2016,1.1191,0.00971373,1.2439
10/10/2016,1.1133,0.00964841,1.2351
11/10/2016,1.1054,0.00966912,1.21255
12/10/2016,1.1014,0.00959462,1.22136
13/10/2016,1.1049,0.00965083,1.22504
14/10/2016,1.0981,0.00959554,1.21813
17/10/2016,1.10001,0.00963020,1.21895
18/10/2016,1.09804,0.00963131,1.22891
19/10/2016,1.09687,0.00966454,1.22742
20/10/2016,1.09266,0.00962028,1.22459
21/10/2016,1.08724,0.00963038,1.2224
24/10/2016,1.08743,0.00959361,1.22212
25/10/2016,1.08881,0.00959895,1.21925
26/10/2016,1.09064,0.00956882,1.22359
27/10/2016,1.09015,0.00950371,1.21669
28/10/2016,1.0976,0.00954535,1.2182
31/10/2016,1.09763,0.00953788,1.2234
01/11/2016,1.10579,0.00960688,1.2236
02/11/2016,1.1088,0.00966790,1.2289
03/11/2016,1.11097,0.00971383,1.24575
04/11/2016,1.11222,0.00970195,1.25148
07/11/2016,1.10461,0.00957221,1.2407
08/11/2016,1.10234,0.00951574,1.23883
09/11/2016,1.09225,0.00944983,1.24354
10/11/2016,1.08913,0.00935479,1.2558
11/11/2016,1.08434,0.00936610,1.26017
14/11/2016,1.0739,0.00922594,1.2492
15/11/2016,1.07187,0.00915105,1.24501
16/11/2016,1.0681,0.00916052,1.24366
17/11/2016,1.06223,0.00909413,1.2415
18/11/2016,1.05934,0.00903293,1.23652
21/11/2016,1.06182,0.00900195,1.24899
22/11/2016,1.06252,0.00900000,1.24187
23/11/2016,1.05546,0.00888517,1.2441
24/11/2016,1.05691,0.00883696,1.246
25/11/2016,1.05922,0.00883353,1.2456
28/11/2016,1.0596,0.00890844,1.24086
29/11/2016,1.06418,0.00889624,1.24916
30/11/2016,1.05986,0.00874898,1.2505
01/12/2016,1.06482,0.00876708,1.25762
02/12/2016,1.06639,0.00880584,1.27117
05/12/2016,1.07604,0.00881150,1.27128
06/12/2016,1.07151,0.00876685,1.26754
07/12/2016,1.0764,0.00878649,1.26206
08/12/2016,1.06181,0.00877508,1.25914
09/12/2016,1.0551,0.00867950,1.25732
12/12/2016,1.06336,0.00869391,1.26752
13/12/2016,1.0622,0.00868575,1.26664
14/12/2016,1.05213,0.00855066,1.25747
15/12/2016,1.0415,0.00846661,1.24206
16/12/2016,1.0434,0.00847867,1.24793
19/12/2016,1.04033,0.00854598,1.23991
20/12/2016,1.03872,0.00848946,1.23615
21/12/2016,1.04285,0.00850998,1.23559
22/12/2016,1.04356,0.00850723,1.22842
23/12/2016,1.04513,0.00852798,1.2269
26/12/2016,1.04492,0.00853832,1.2281
27/12/2016,1.0455,0.00851360,1.22753
28/12/2016,1.0413,0.00853905,1.22272
29/12/2016,1.04851,0.00857441,1.22539
30/12/2016,1.05316,0.00856604,1.23243
02/01/2017,1.04679,0.00851382,1.2293
03/01/2017,1.04134,0.00850614,1.22409
04/01/2017,1.04657,0.00850832,1.23054
05/01/2017,1.0589,0.00864565,1.24076
06/01/2017,1.05315,0.00854408,1.2284
09/01/2017,1.05649,0.00860911,1.21543
10/01/2017,1.05582,0.00863983,1.21634
11/01/2017,1.0575,0.00866063,1.2206
12/01/2017,1.06171,0.00872607,1.21621
13/01/2017,1.06455,0.00873110,1.21843
16/01/2017,1.05967,0.00876670,1.20541
17/01/2017,1.0704,0.00887508,1.24014
18/01/2017,1.06397,0.00875258,1.22633
19/01/2017,1.06591,0.00870738,1.23318
20/01/2017,1.06907,0.00872752,1.23636
23/01/2017,1.07472,0.00884838,1.25021
24/01/2017,1.07274,0.00878456,1.25028
25/01/2017,1.07494,0.00882643,1.26323
26/01/2017,1.06914,0.00874209,1.25997
27/01/2017,1.06977,0.00868719,1.25453
30/01/2017,1.0694,0.00880359,1.2481
31/01/2017,1.07947,0.00885935,1.25688
01/02/2017,1.07712,0.00883868,1.26671
02/02/2017,1.0759,0.00887437,1.25319
03/02/2017,1.07743,0.00885967,1.2477
06/02/2017,1.07494,0.00894974,1.24692
07/02/2017,1.06946,0.00891114,1.25151
08/02/2017,1.06874,0.00892466,1.25304
09/02/2017,1.0659,0.00882854,1.2496
10/02/2017,1.06321,0.00881670,1.24813
13/02/2017,1.05993,0.00880180,1.25283
14/02/2017,1.05732,0.00875810,1.24648
15/02/2017,1.0599,0.00875971,1.24578
16/02/2017,1.06729,0.00883712,1.24946
17/02/2017,1.06077,0.00885567,1.2419
20/02/2017,1.06177,0.00884040,1.246
21/02/2017,1.05467,0.00880320,1.24732
22/02/2017,1.05705,0.00883915,1.24532
23/02/2017,1.0578,0.00887177,1.25445
24/02/2017,1.05577,0.00892793,1.24511
27/02/2017,1.05867,0.00886831,1.244
28/02/2017,1.05907,0.00890226,1.24031
01/03/2017,1.05514,0.00880134,1.22935
02/03/2017,1.05052,0.00873598,1.22592
03/03/2017,1.06121,0.00877747,1.22948
06/03/2017,1.05839,0.00877940,1.2236
07/03/2017,1.05667,0.00876992,1.22033
08/03/2017,1.05442,0.00874271,1.2167
09/03/2017,1.05897,0.00870064,1.2174
10/03/2017,1.06934,0.00871512,1.21807
13/03/2017,1.0654,0.00870996,1.22252
14/03/2017,1.0611,0.00871801,1.2158
15/03/2017,1.06947,0.00881290,1.22776
16/03/2017,1.07593,0.00882285,1.23552
17/03/2017,1.07415,0.00887476,1.23928
20/03/2017,1.07394,0.00888533,1.23563
21/03/2017,1.08084,0.00894254,1.24816
22/03/2017,1.0795,0.00901282,1.24865
23/03/2017,1.07831,0.00901542,1.25195
24/03/2017,1.08142,0.00903628,1.25045
27/03/2017,1.08655,0.00904453,1.2563
28/03/2017,1.08049,0.00899814,1.24464
29/03/2017,1.07601,0.00900681,1.24369
30/03/2017,1.06824,0.00894982,1.24693
31/03/2017,1.06729,0.00897770,1.25237
03/04/2017,1.06648,0.00900868,1.24741
04/04/2017,1.06684,0.00903513,1.24486
05/04/2017,1.06733,0.00903219,1.24917
06/04/2017,1.06456,0.00902616,1.24718
07/04/2017,1.0591,0.00899248,1.23776
10/04/2017,1.0591,0.00901103,1.24126
11/04/2017,1.06063,0.00911926,1.2488
12/04/2017,1.06415,0.00914787,1.25263
13/04/2017,1.06147,0.00916078,1.25024
14/04/2017,1.0623,0.00920827,1.25297
17/04/2017,1.06395,0.00918265,1.256
18/04/2017,1.07351,0.00922807,1.28484
19/04/2017,1.07159,0.00918805,1.27794
20/04/2017,1.07232,0.00915382,1.28192
21/04/2017,1.06968,0.00916539,1.28016
24/04/2017,1.08574,0.00910813,1.27874
25/04/2017,1.0929,0.00900017,1.2828
26/04/2017,1.08969,0.00897795,1.28406
27/04/2017,1.0883,0.00899337,1.29065
28/04/2017,1.08988,0.00897480,1.29535
01/05/2017,1.09013,0.00894534,1.28896
02/05/2017,1.09238,0.00892753,1.2927
03/05/2017,1.08895,0.00887390,1.28716
04/05/2017,1.09836,0.00889434,1.29221
05/05/2017,1.09938,0.00888462,1.2976
08/05/2017,1.09318,0.00884415,1.29421
09/05/2017,1.08703,0.00875848,1.29287
10/05/2017,1.08662,0.00875066,1.2947
11/05/2017,1.0862,0.00878472,1.28931
12/05/2017,1.09234,0.00882230,1.28828
15/05/2017,1.09791,0.00879561,1.28956
16/05/2017,1.10904,0.00884916,1.292
17/05/2017,1.11459,0.00900000,1.2954
18/05/2017,1.10997,0.00897013,1.29358
19/05/2017,1.12033,0.00899159,1.30331
22/05/2017,1.12334,0.00899240,1.2994
23/05/2017,1.1188,0.00895511,1.2971
24/05/2017,1.12107,0.00895848,1.29549
25/05/2017,1.12131,0.00894686,1.29409
26/05/2017,1.1175,0.00898941,1.2809
29/05/2017,1.11799,0.00898674,1.28465
30/05/2017,1.11921,0.00902950,1.28599
31/05/2017,1.12407,0.00903709,1.28842
01/06/2017,1.12142,0.00898391,1.28828
02/06/2017,1.12751,0.00905337,1.28799
05/06/2017,1.12544,0.00905010,1.29083
06/06/2017,1.12745,0.00913392,1.28967
07/06/2017,1.12555,0.00910796,1.2949
08/06/2017,1.12117,0.00908942,1.29412
09/06/2017,1.11945,0.00907095,1.27265
12/06/2017,1.1206,0.00910514,1.26555
13/06/2017,1.1207,0.00909074,1.2752
14/06/2017,1.11961,0.00910697,1.27326
15/06/2017,1.11507,0.00901981,1.27605
16/06/2017,1.11964,0.00902421,1.27889
19/06/2017,1.11471,0.00896234,1.27293
20/06/2017,1.11272,0.00897215,1.2629
21/06/2017,1.1165,0.00898109,1.2669
22/06/2017,1.11528,0.00898464,1.26862
23/06/2017,1.11983,0.00899102,1.2725
26/06/2017,1.11793,0.00893663,1.27177
27/06/2017,1.13478,0.00891774,1.28236
28/06/2017,1.13785,0.00890940,1.2928
29/06/2017,1.1436,0.00892363,1.2996
30/06/2017,1.1418,0.00889236,1.3017
03/07/2017,1.13621,0.00881795,1.29462
04/07/2017,1.13492,0.00883649,1.2936
05/07/2017,1.1339,0.00883142,1.29254
06/07/2017,1.14197,0.00883150,1.29668
07/07/2017,1.14062,0.00877608,1.28924
10/07/2017,1.14012,0.00877085,1.28807
11/07/2017,1.14688,0.00878109,1.28481
12/07/2017,1.14201,0.00883790,1.28851
13/07/2017,1.1404,0.00883048,1.29436
14/07/2017,1.1466,0.00888273,1.30917
17/07/2017,1.14774,0.00887918,1.3051
18/07/2017,1.15582,0.00892952,1.30456
19/07/2017,1.15164,0.00894246,1.30194
20/07/2017,1.16271,0.00893080,1.2975
21/07/2017,1.16748,0.00900673,1.29996
24/07/2017,1.16437,0.00900041,1.3033
25/07/2017,1.1652,0.00895752,1.30342
26/07/2017,1.1727,0.00899199,1.3104
27/07/2017,1.16781,0.00899774,1.3066
28/07/2017,1.17561,0.00904208,1.31417
31/07/2017,1.1829,0.00907276,1.3195
01/08/2017,1.18,0.00906536,1.3206
02/08/2017,1.1859,0.00904322,1.323
03/08/2017,1.1865,0.00908595,1.313
04/08/2017,1.1771,0.00903913,1.3041
07/08/2017,1.179,0.00903016,1.3025
08/08/2017,1.1754,0.00905305,1.2977
09/08/2017,1.1757,0.00910415,1.3005
10/08/2017,1.1772,0.00915331,1.298
11/08/2017,1.1825,0.00917515,1.3017
14/08/2017,1.1783,0.00911992,1.2966
15/08/2017,1.1736,0.00904568,1.2866
16/08/2017,1.1764,0.00907358,1.2882
17/08/2017,1.1731,0.00909504,1.288
18/08/2017,1.1764,0.00915834,1.2878
21/08/2017,1.1813,0.00919033,1.29
22/08/2017,1.1752,0.00913158,1.2824
23/08/2017,1.1813,0.00917178,1.2801
24/08/2017,1.1801,0.00913325,1.2801
25/08/2017,1.1922,0.00914578,1.2872
28/08/2017,1.1982,0.00916758,1.294
29/08/2017,1.1975,0.00910166,1.2921
30/08/2017,1.189,0.00906207,1.2922
31/08/2017,1.1901,0.00910000,1.2926
01/09/2017,1.1865,0.00907111,1.2954
04/09/2017,1.1907,0.00912492,1.2955
05/09/2017,1.1916,0.00919793,1.3036
06/09/2017,1.1911,0.00914494,1.3038
07/09/2017,1.2003,0.00920471,1.3082
08/09/2017,1.2036,0.00927988,1.3204
11/09/2017,1.1963,0.00914829,1.3175
12/09/2017,1.1964,0.00908182,1.3285
13/09/2017,1.188,0.00904159,1.3199
14/09/2017,1.1907,0.00904731,1.3397
15/09/2017,1.1939,0.00902038,1.3567
18/09/2017,1.1952,0.00896539,1.351
19/09/2017,1.1999,0.00897263,1.3521
20/09/2017,1.1876,0.00889521,1.3472
21/09/2017,1.1932,0.00888809,1.3571
22/09/2017,1.1965,0.00893255,1.3507
25/09/2017,1.1844,0.00895977,1.347
26/09/2017,1.1798,0.00890947,1.3446
27/09/2017,1.1752,0.00886839,1.3398
28/09/2017,1.1783,0.00889838,1.3444
29/09/2017,1.1817,0.00888651,1.3398
02/10/2017,1.1739,0.00887547,1.3264
03/10/2017,1.1747,0.00885582,1.3244
04/10/2017,1.1762,0.00886917,1.3253
05/10/2017,1.1704,0.00886210,1.3114
06/10/2017,1.173,0.00887390,1.3065
09/10/2017,1.1752,0.00887705,1.3146
10/10/2017,1.1815,0.00889679,1.3205
11/10/2017,1.1863,0.00889917,1.3226
12/10/2017,1.1836,0.00891186,1.3268
13/10/2017,1.182,0.00893734,1.3291
16/10/2017,1.1786,0.00890709,1.324
17/10/2017,1.1769,0.00891265,1.3184
18/10/2017,1.1799,0.00885661,1.3201
19/10/2017,1.1827,0.00887547,1.3151
20/10/2017,1.1777,0.00880979,1.3186
23/10/2017,1.1739,0.00879275,1.3201
24/10/2017,1.177,0.00878734,1.3124
25/10/2017,1.1809,0.00879662,1.3257
26/10/2017,1.1651,0.00877423,1.3153
27/10/2017,1.1602,0.00878966,1.311
30/10/2017,1.1641,0.00884016,1.3201
31/10/2017,1.1652,0.00879662,1.328
01/11/2017,1.1624,0.00875886,1.3251
02/11/2017,1.1659,0.00876731,1.306
03/11/2017,1.1602,0.00875350,1.3066
06/11/2017,1.1606,0.00879120,1.3167
07/11/2017,1.1586,0.00878425,1.3156
08/11/2017,1.1594,0.00880359,1.3106
09/11/2017,1.1645,0.00883080,1.315
10/11/2017,1.1666,0.00880746,1.3197
13/11/2017,1.1667,0.00880049,1.3116
14/11/2017,1.1795,0.00881989,1.3169
15/11/2017,1.1791,0.00885818,1.3162
16/11/2017,1.1775,0.00886367,1.3196
17/11/2017,1.1801,0.00892618,1.3217
